"Jday","y1","y2","Tsoil","Tair","SWC","PAR","WS","PA","rH","LE","H","SR"
269.2916667,-0.77410589425823,0.633056130587696,21.06,20.2,17.3,66.18889149,2.00675,101.952,79.278,71.9427166666667,-29.3,NA
269.3125,-0.760750214872069,0.649044767771917,21.06,20.7,17.3,132.8930802,2.9184,101.929,76.509,102.931383333333,-26.9,3.02
269.3333333,-0.747064361759567,0.664751712588069,21.06,21,17.3,251.4466408,3.54663,101.916,76.006,119,-16.3,NA
269.3541667,-0.733054206710257,0.680170221359621,21.07,21.3,17.3,259.5708572,3.27787,101.93,75.882,98.8666666666667,-14.7,NA
269.375,-0.718725964773434,0.695293454277039,21.08,21.2,17.3,217.4608619,3.11946,101.934,77.144,90.6,-17.5,2.67
269.3958333,-0.704085788084089,0.710114922402006,21.1,21.5,17.3,230.394401,2.56779,101.918,76.682,87,-10.4,2.92
269.4166667,-0.689139958172585,0.724628261972915,21.12,21.8,17.3,287.9879949,2.29673,101.913,74.49,82.7,-13.9,2.48
269.4375,-0.673895105163236,0.738827034722627,21.15,21.7,17.3,295.2808833,2.39409,101.914,73.562,84.85,-21.6,3.12
269.4583333,-0.658357774473719,0.752705148640563,21.17,21.4,17.3,191.2603944,2.24527,101.906,74.205,144.783333333333,-23,NA
269.4791667,-0.642534632845981,0.766256644730393,21.19,21.6,17.3,306.3427853,2.42289,101.879,70.19,143.96,-9.1349,2.94
269.5,-0.626432699588866,0.779475511408669,21.21,21.5,17.3,382.1183466,3.48997,101.843,66.089,118.4,-35.8,3.07
269.5208333,-0.610058887843016,0.792356077381718,21.21,21.7,17.3,262.687188,3.54208,101.804,66.05,92.8,-12.1,2.75
269.5416667,-0.593420223528482,0.804892811688244,21.21,22.5,17.2,458.7273808,3.1925,101.74,63.672,144,12.5,2.52
269.5625,-0.576524087728385,0.81708015290359,21.22,23.1,17.2,642.7533062,3.19714,101.673,62.799,183,20.9,2.8
269.5833333,-0.559377734310666,0.828912872597275,21.23,23,17.2,763.3740023,3.29409,101.619,64.689,147,6.1126,2.96
269.6041667,-0.541988520937415,0.840385889441317,21.26,22.6,17.2,462.3033475,3.76272,101.571,69.158,140.633333333333,-31.9,2.37
269.625,-0.524364161643054,0.8514941138871,21.3,22.6,17.2,245.9766681,2.7262,101.546,70.421,91.9,-15.8,3.09
269.6458333,-0.506512222696628,0.862232780784239,21.32,22.4,17.2,219.4115563,2.18355,101.524,69.347,160.95,-24.3,NA
269.6666667,-0.488440364770749,0.872597278280547,21.34,22.1,17.2,106.1496297,2.84555,101.515,69.994,167.58,-33.3,NA
269.6875,-0.470156604728004,0.882583008578023,21.34,21.7,17.2,95.42326175,2.6294,101.486,71.673,153.5,-22.8,2.96
269.7083333,-0.451668791692422,0.892185688414193,21.34,21.5,17.2,15.82567543,2.10781,101.46,73.175,44.19522,-16.6,2.61
269.7291667,-0.432984859432374,0.901401193421846,21.33,21.3,17.2,-10.3178278,1.84392,101.439,74.823,17.029025,-21.1,NA
269.75,-0.414113096332936,0.910225435507901,21.32,21.2,17.2,-19.55873548,1.92495,101.406,76.258,-6.6613,-23.2,2.83
269.7708333,-0.395061603722459,0.91865463002384,21.31,20.7,17.2,-20.30379136,2.15556,101.362,82.106,-11.2866666666667,-17.5,NA
269.7916667,-0.375838557483877,0.926685156192997,21.29,20.3,17.2,-19.93228458,2.76011,101.342,86.207,-23.34,-20.6,NA
269.8125,-0.35645248515879,0.934313451591126,21.28,19.8,17.2,-19.53286412,2.3285,101.33,89.563,-11.2,-8.8481,2.55
269.8333333,-0.336911708644356,0.941536244962636,21.26,19.6,17.2,-17.74788986,2.28826,101.313,91.585,-39.6,15.4,3.63
269.8541667,-0.317224614011425,0.94835043326046,21.23,19.6,17.2,-16.1385639,2.22593,101.279,92.219,-28.7,-21.9,NA
269.875,-0.297399934658253,0.95475299364038,21.21,19.6,17.2,-17.63682346,1.83155,101.251,92.621,-78.9,-11.1,NA
269.8958333,-0.277446180553974,0.960741181013915,21.2,19.5,17.2,-17.84086499,1.95396,101.217,92.664,-53.8,-17.5,4.36
269.9166667,-0.257371915209929,0.966312422180929,21.17,19.5,17.2,-18.24822796,2.21966,101.144,92.685,-39.6636181818182,-53.2,2.12
269.9375,-0.237186043777293,0.971464245681371,21.14,19.5,17.2,-18.50057722,2.01185,101.082,92.752,-33.6188166666667,-13.9,3.28
269.9583333,-0.216897231065932,0.976194443313386,21.11,19.5,17.4,-18.30951887,2.33253,101.008,93.005,-34.7548153846154,-49.9,2.63
269.9791667,-0.196514184587348,0.980500981772058,21.08,19.7,17.5,-17.41301982,2.30682,100.915,93.286,-27.4894181818182,-45,NA
270,-0.176045946471211,0.984381950632505,21.07,20.2,17.5,-15.90211113,1.37991,100.854,93.834,-25.34396,-6.0778,2.56
270.0208333,-0.155501302532221,0.987835687202473,20.94,20.8,17.6,-14.30085572,2.04946,100.767,93.668,-20.98457,48.2,2.91
270.0416667,-0.134889070279395,0.990860706012283,20.89,20.3,17.9,-13.04921484,1.37211,100.769,94.004,-19.37486,21.0611,NA
270.0625,-0.114218393511578,0.993455665132387,20.9,20.1,18,-18.52428758,1.710785,100.672,94.254,-16.2636333333333,-13.96892,NA
270.0833333,-0.0934981447398813,0.995619453872914,20.91,19.8,18.1,-18.07004314,1.54231372727273,100.611,94.404,-14.46045,-22.3743,NA
270.1041667,-0.0727372170386548,0.997351140400146,20.91,19.8,18.1,-17.73409558,1.5950711,100.586,94.56,-14.3328,-23.2267571428571,NA
270.125,-0.0519448201695774,0.998649956520076,20.91,19.7,18.2,-17.46280709,1.5459296,100.608,94.639,-10.2705,-28.3894,NA
270.1458333,-0.0311298786932107,0.999515347882435,20.91,19.9,18.2,-17.34502218,1.4443117,100.617,94.783,-7.1412,-31.82,NA
270.1666667,-0.0103013265219692,0.999946939928258,20.9,20.2,18.1,-16.9448233,1.3712863,100.626,94.88,-9.55095,-30.14,NA
270.1875,0.0105315965835556,0.999944541198861,20.9,20.6,18.1,-16.77019997,1.4273704,100.609,94.908,-11.7277,-29.38,NA
270.2083333,0.0313599488635712,0.999508155848302,20.9,20.8,18.1,-16.84803856,1.4602208,100.603,94.874,-3.29945,-45.4833333333333,2.96
270.2291667,0.0521747904543342,0.998637968055014,20.91,20.9,18,-16.76370065,1.54037827272727,100.592,94.825,-12.0479,-32.6428571428571,NA
270.25,0.0729668876774081,0.997334363843276,20.93,21.1,18,-12.18593918,1.57399254545455,100.58,94.793,20.51126,-120,2.28
270.2708333,0.09372731649115,0.995597905855254,20.95,21.2,18,19.35766731,1.8892,100.575,94.723,62.45,-41.95,1.98
270.2916667,0.114447165990464,0.993429336287565,20.98,21.4,18,64.84526504,1.600805,100.554,94.606,93.475,36.1,NA
270.3125,0.135117244636386,0.990829617140036,21.02,21.6,18.2,49.05497551,1.31241,100.562,94.595,116.58,19.1333333333333,2.71
270.3333333,0.155728680953614,0.987799867345834,21.06,22.3,18.3,188.546392,1.64824333333333,100.562,94.392,161.266666666667,112,1.56
270.3541667,0.176272627792594,0.984341384221497,21.11,22.8,18.3,311.7177627,1.48048,100.537,93.866,141.7625,-90.7,1.51
270.375,0.196739971646595,0.980455701985815,21.17,23.8,18.3,271.215943,2.15184,100.529,91.103,158.755555555556,24.9,NA
270.3958333,0.217121928249579,0.976144491493542,21.25,23.7,18.2,498.8737436,2.81009,100.53,89.043,79.5,-11.3,1.9
270.4166667,0.237409748755462,0.971409600115146,21.33,23.9,18.2,393.2413482,2.49496,100.505,87.357,96.25,0.996,NA
270.4375,0.257594433277798,0.966253128297285,21.41,24.1,18.2,408.444246,2.47856,100.475,84.875,113,-26.9,2.27
270.4583333,0.277667319062182,0.960677292291652,21.49,23.6,18.1,344.1499984,2.83421,100.447,86.737,150,-9.7626,2.61
270.4791667,0.297619789730057,0.954684482308703,21.56,22.9,18.1,178.5595075,2.42443,100.413,90.776,150,-36.6,2.6
270.5,0.317442994159624,0.948277356820763,21.62,23.4,18.1,403.391942,1.6838,100.389,90.693,187,37.8,2.51
270.5208333,0.337128424935982,0.941458668822049,21.67,24.6,18.1,530.3372122,1.61909,100.351,84.485,251,85.7,2.89
270.5416667,0.356667631794877,0.934231342029282,21.75,25.6,18.1,1086.676208,2.30777,100.318,77.299,239,95.8,2.31
270.5625,0.376051946942599,0.92659858255918,21.86,25.9,18,1132.827534,2.31185,100.284,71.795,327,27.4,3.02
270.5833333,0.395273051525023,0.918563669398097,21.96,26.6,18,1144.075655,2.41651,100.266,64.951,240,29,3.3
270.6041667,0.414322694390297,0.910130048351973,22.06,26.7,18,1052.422935,2.71427,100.262,63.107,230,17.8,3.17
270.625,0.433192424920349,0.901301460662096,22.14,26.3,17.9,944.0620505,2.56008,100.243,65.447,235,13.2,3.64
270.6458333,0.45187414530678,0.892081698502591,22.19,26.4,17.9,731.7610468,1.81081,100.25,63.983,188.98,-6.1252,NA
270.6666667,0.470359835730711,0.882474716312812,22.22,25.3,17.9,590.9832549,1.89026,100.274,68.924,151.3,-14,NA
270.6875,0.488641295749189,0.872484775849157,22.23,26.4,17.9,238.4109159,1.20382,100.304,68.265,91.439675,-7.5332,3.04
270.7083333,0.50671068022131,0.862116167665157,22.23,24.1,17.9,175.1853778,0.90313,100.326,79.637,44.19522,-2.1588,NA
270.7291667,0.52456023197839,0.851373339391584,22.2,22,17.9,31.58528541,1.08379,100.36,83.59,17.029025,17,3.71
270.75,0.54218203277515,0.840261056657874,22.16,20.8,17.9,-15.51987735,1.2201,100.379,87.681,-6.6613,2.3972,3.23
270.7708333,0.559568520773285,0.828784091642448,22.1,19.7,17.9,-20.6407005,0.899401,100.401,90.154,-11.2866666666667,-0.167,3.14
270.7916667,0.576712231745886,0.816947367799591,22.02,19.1,17.9,-20.62757616,0.791107,100.435,91.386,-35.35,-2.3948,2.82
270.8125,0.593605560565926,0.804756136022095,21.91,18.9,17.9,-20.61239778,1.35665,100.458,92.123,-19.95,-5.6148,2.37
270.8333333,0.610241258226518,0.792215631478019,21.79,18.7,17.9,-20.58293209,1.65051,100.491,91.86,-39.6,-8.4616,2.58
270.8541667,0.626612182590171,0.779331234219175,21.66,18.6,17.9,-20.56368845,1.79009,100.511,91.373,-39.6,-6.854,NA
270.875,0.642711071345969,0.766108659897091,21.53,18.9,17.9,-20.5545094,1.92807,100.542,90.122,-53.8,-8.2407,2.53
270.8958333,0.65853101662566,0.75255358622624,21.41,19,17.9,-20.55575388,1.98527,100.575,88.87,-53.8,-10.8,NA
270.9166667,0.674065226271066,0.738671828846976,21.3,18.8,17.9,-20.54401598,1.881,100.583,89.218,-33.8555333333333,-8.7713,NA
270.9375,0.689306809146551,0.724469545850066,21.19,18,17.9,-20.58334167,1.59325,100.601,90.123,-27.18258,-13.7,2.39
270.9583333,0.704249225497574,0.709952835325043,21.08,16.9,17.9,-20.60264727,1.46884,100.602,90.658,-29.1102363636364,-4.9144,NA
270.9791667,0.718886059668502,0.695127925790854,20.97,15.9,17.9,-20.5859659,0.793235,100.595,91.782,-25.8092888888889,-0.274,NA
271,0.733210818608718,0.680001393730288,20.85,15.4,17.9,-20.37466272,0.360466,100.575,92.705,-24.3155111111111,-12.7,NA
271.0208333,0.747217356214992,0.664579733795034,20.73,14.8,17.9,-20.21764173,0.242154,100.566,93.233,-19.4717444444444,-4.7948,NA
271.0416667,0.760899658387237,0.648869563060394,20.61,14.5,17.9,-20.26017397,0.170286,100.548,93.762,-16.543575,-7.3071,NA
271.0625,0.774251655515074,0.632877850720158,20.48,14.4,17.9,-20.19953912,0.366402,100.543,94.054,-12.1389571428571,4.8491,NA
271.0833333,0.78726761914699,0.616611462626693,20.35,14.2,17.9,-20.08588404,0.295377,100.53,94.313,-12.6976571428571,3.3636,NA
271.1041667,0.799941960223373,0.60007737857212,20.23,13.6,17.9,-20.10473505,0.406327,100.521,94.571,-12.2549333333333,4.10635,NA
271.125,0.812269056275783,0.583282933246678,20.11,13.7,17.9,-20.10498042,0.384959,100.521,94.773,-6.138125,-5.01093333333333,NA
271.1458333,0.824243618873903,0.566235336892402,19.99,13.5,17.9,-20.01549181,0.560026,100.532,94.86,-7.1412,-10.43602,NA
271.1666667,0.835860505823753,0.548941904762297,19.88,12.8,17.9,-19.91306268,0.703007,100.546,94.993,-9.55095,-9.90584,1.7
271.1875,0.847114563754454,0.53141030840124,19.76,12.6,17.9,-19.8523812,0.292008,100.569,95.243,-11.7277,-10.99822,NA
271.2083333,0.85800096490809,0.513648074285095,19.65,13,17.9,-19.79006491,0.427963,100.597,95.47,-3.29945,-30.3047166666667,NA
271.2291667,0.868515034036473,0.495662824561843,19.54,13.1,17.9,-19.30376655,1.56956,100.615,95.454,-6.7721,-20.7040428571429,NA
271.25,0.878652106990084,0.477462537673781,19.44,14,17.9,4.359426548,1.42069,100.622,95.717,36.45,15.4769,NA
271.2708333,0.888407835535702,0.459055026939876,19.35,16.1,17.9,118.749806,1.28295,100.626,95.749,-33.1,33.2,NA
271.2916667,0.897778029627674,0.440448191638758,19.28,17.3,17.9,300.44304,0.772215,100.632,95.138,84.9666666666667,-2.2462,NA
271.3125,0.906758532551246,0.421650285954498,19.24,18.9,17.9,513.8035758,1.29576,100.64,93.737,158,26.06345,NA
271.3333333,0.91534549257765,0.402669379538324,19.25,20.9,17.9,722.9313763,1.4199,100.63,85.828,130,46,1.68
271.3541667,0.923535221225806,0.383513617953002,19.31,22.7,17.9,913.1560258,2.03585,100.631,76.725,209,27.3,NA
271.375,0.931324085447609,0.364191498891964,19.41,24.3,17.9,1075.582646,3.22172,100.627,69.575,261,64.1,2.06
271.3958333,0.938708745059658,0.34471131682688,19.56,25.3,17.8,1236.874402,3.44741,100.604,61.738,287,74.3,2.26
271.4166667,0.945686027548889,0.325081431796407,19.71,25.8,17.8,1374.591662,3.64811,100.557,56.217,370,75.2,2.39
271.4375,0.952252837720818,0.305310551820026,19.88,26.1,17.8,1490.485798,4.54096,100.516,53.82,308,84.8,2.49
271.4583333,0.958406359980761,0.285407163800118,20.03,26.4,17.8,1562.902379,4.55207,100.481,51.592,339.75,127,2.53
271.4791667,0.964143950172262,0.265379809605454,20.19,26.9,17.8,1611.167831,4.45217,100.423,50.325,360,114,2.71
271.5,0.969463063041128,0.245237373576937,20.34,27.1,17.7,1615.642876,3.86545,100.361,48.755,321,116,3.82
271.5208333,0.974361418576226,0.224988501906486,20.5,27.3,17.7,1576.85507,4.11828,100.289,48.299,370,118,2.14
271.5416667,0.978836911303084,0.204641884937172,20.68,27.5,17.7,1504.055088,4.34526,100.209,48.485,328,98.3,NA
271.5625,0.982887555846963,0.184206548638159,20.85,27.6,17.7,1403.14729,4.00129,100.138,47.464,337,69.7,2.71
271.5833333,0.986511616683678,0.163691264727708,21,27.6,17.6,1252.127585,4.27082,100.103,47.575,337,60,2.83
271.6041667,0.989707535242571,0.143104838087588,21.14,27.5,17.6,1106.227037,4.17666,100.064,49.163,261,41.4,2.77
271.625,0.992473893781205,0.122456401069006,21.25,27.3,17.6,930.341545,4.78324,100.042,52.218,220,-5.6839,2.95
271.6458333,0.994809508039524,0.101754816663194,21.33,27.1,17.6,734.5713986,4.32135,100.034,55.998,142,-18.3,3.09
271.6666667,0.996713372436874,0.0810089699077433,21.39,26.7,17.6,525.0141902,3.35565,100.043,59.418,181,-37.2,2.82
271.6875,0.998184642399369,0.0602280638742694,21.43,26.1,17.6,321.8152865,2.97503,100.04,63.001,144.5,-39.4,2.69
271.7083333,0.999222689555597,0.0394210182171834,21.47,25.1,17.6,160.8366915,2.87648,100.027,67.567,34.744025,-38.1,NA
271.7291667,0.999827065241674,0.0185967634340171,21.49,24.1,17.6,29.58846183,2.15614,100.014,71.671,12.40222,-48.3,2.72
271.75,0.999997501350313,-0.00223546262100369,21.49,23.5,17.6,-17.60738129,2.05915,99.989,75.599,-6.522225,-50.1,3.47
271.7708333,0.999733927852519,-0.0230667184613479,21.49,23,17.6,-20.64543019,2.69934,99.9965,79.701,-9.99125,-44.7,NA
271.7916667,0.999036454753203,-0.0438880630029446,21.47,22.8,17.6,-20.59815973,2.62778,100.003,81.603,-35.35,-28.2,NA
271.8125,0.997905391458629,-0.0646902596825811,21.46,23.1,17.6,-20.55189109,3.31309,99.9751,80.954,-47.6,-34.6,3
271.8333333,0.996341226555681,-0.0854643800979199,21.46,22,17.6,-20.52534012,3.81013,100.01,83.419,-47.6,-96.1,NA
271.8541667,0.9943446282885,-0.106201507493093,21.44,20.3,18.1,-19.490513,3.3318,100.191,92.883,-47.6,-28.6,2.57
271.875,0.991916482368673,-0.126892442664482,21.4,19.7,18.1,-18.61937925,3.98156,100.268,93.301,-47.6,12.4,1.85
271.8958333,0.989057834091043,-0.147528305159164,21.37,19.5,18.1,-19.98111157,3.20372,100.317,93.511,-52.45,-8.1,1.73
271.9166667,0.985769907329501,-0.168100237369214,21.33,19.3,18,-20.19131289,3.59264,100.364,93.727,-72.7,-5.50635,NA
271.9375,0.982054160642275,-0.188599113373302,21.3,19.2,17.9,-20.22548149,1.47592336363636,100.382,93.916,-18.7580181818182,-13.5269818181818,NA
271.9583333,0.977912191950313,-0.209016135345897,21.26,19,17.9,-20.17284528,1.21889372727273,100.404,93.954,-27.5173076923077,-102.45,2.13
271.9791667,0.973345775978053,-0.229342539415787,21.22,18.5,17.9,-20.22490679,1.66308,100.416,92.923,-25.1296,-73.9,NA
272,0.968356938434724,-0.249569308580458,21.18,18.1,17.9,-20.6054427,1.33496,100.424,90.063,-27.0138181818182,-131,2.26
272.0208333,0.962947823627532,-0.269687761997091,21.13,17.6,17.9,-20.60113808,1.9912,100.44,81.109,-28.8048416666667,-134,2.31
272.0416667,0.957120750201203,-0.289689263753917,21.06,17.3,17.9,-20.58017968,1.21268,100.456,77.653,-29.46486,-21.7,1.96
272.0625,0.950878303105616,-0.30956494097844,20.98,17,17.9,-20.54971255,1.44808,100.487,73.495,-18.0340875,-61.7,NA
272.0833333,0.94422316466076,-0.329306263709058,20.89,15.4,17.9,-20.58238278,1.44551,100.497,82.609,-29.0204,-3.0491,NA
272.1041667,0.937158188377391,-0.348904757716496,20.79,14.2,17.9,-20.62080544,1.02716,100.517,87.448,-26.6470857142857,-10.9,2.41
272.125,0.929686508351864,-0.368351728906652,20.66,13.5,17.9,-20.6608766,1.31159,100.514,89.437,-27.5105,-4.6381,2.08
272.1458333,0.921811334442551,-0.38763883150846,20.52,13,17.9,-20.61702206,1.35225,100.534,90.729,-33.6059,-1.042,NA
272.1666667,0.913536043883336,-0.406757786066822,20.35,12.5,17.9,-20.58725867,1.19372,100.548,91.42,-44.0339666666667,-13.8,NA
272.1875,0.904864307678474,-0.425700111216283,20.18,12.3,17.9,-20.58702959,1.53154,100.578,88.628,-12.1851333333333,-21.8,NA
272.2083333,0.895799850690288,-0.444457677966369,20.01,12,17.8,-20.57194722,1.83225,100.607,85.807,-4.69952857142857,-8.2491,NA
272.2291667,0.88634656068777,-0.463022433967255,19.83,11.2,17.8,-20.15883193,1.41603,100.635,87.213,-6.7721,-10.1,1.31
272.25,0.876508631247875,-0.481386143701682,19.66,11.6,17.8,4.47854252,1.61393,100.669,85.745,33.83674,-7.8792,1.73
272.2708333,0.866290287691375,-0.499540926703303,19.49,13.2,17.8,130.120207,1.23306,100.706,79.714,127.5,-10.1,1.47
272.2916667,0.85569591314071,-0.517478989171818,19.34,14.7,17.8,321.2466266,1.60126,100.737,75.111,106,-12.5,NA
272.3125,0.844730207369712,-0.535192373597684,19.22,16.2,17.8,529.9231459,1.60499,100.752,69.257,149,19.3,2.23
272.3333333,0.833397879657811,-0.552673478811735,19.15,17.6,17.8,739.808726,1.84796,100.761,63.794,172,45.4,1.83
272.3541667,0.821703791364897,-0.569914799997818,19.13,18.5,17.8,935.5323383,2.06911,100.778,57.763,232,18.8,2.1
272.375,0.809653130109164,-0.586908688728011,19.14,19.5,17.8,1113.147658,2.3496,100.783,51.61,239,62.5,1.76
272.3958333,0.797251070739063,-0.603647852812729,19.17,20,17.8,1271.482447,2.97599,100.788,47.496,313,57.5,NA
272.4166667,0.784502933868429,-0.620125105726116,19.22,20.3,17.8,1407.182638,3.31607,100.772,44.855,359.333333333333,115,1.98
272.4375,0.771414374702277,-0.636333137988817,19.28,21,17.7,1504.29722,3.21063,100.769,44.545,429,126,NA
272.4583333,0.75799101345041,-0.652264994866673,19.34,21,17.7,1573.612611,2.58861,100.749,43.209,336,117,3.03
272.4791667,0.744238609203723,-0.667913836187354,19.4,21.3,17.7,1610.863343,3.55546,100.734,42.17,351,140,NA
272.5,0.730163262670599,-0.683272719963432,19.47,21.6,17.7,1616.749075,3.65166,100.717,41.546,322,126,3.15
272.5208333,0.715771017475391,-0.698335056074263,19.57,21.7,17.7,1596.225729,3.12693,100.688,38.746,379,143,NA
272.5416667,0.701068048696931,-0.713094377411769,19.68,21.9,17.7,1539.519553,3.40822,100.666,38.605,293,103,NA
272.5625,0.68606087872383,-0.727544136588761,19.78,22,17.7,1447.293381,3.29916,100.649,40.371,256,64.7,NA
272.5833333,0.670755950994772,-0.741678133832391,19.88,21.7,17.6,1355.987815,3.57703,100.641,41.169,289,72.5,2.99
272.6041667,0.655159832462971,-0.755490300352752,19.96,21.5,17.6,1091.590166,3.40427,100.64,43.833,239,28.5,NA
272.625,0.639279441727484,-0.768974508930301,20.02,21.3,17.6,923.005978,3.14689,100.64,44.621,217,9.6597,2.72
272.6458333,0.623121596879829,-0.782124974349964,20.06,20.8,17.6,812.9599696,3.34134,100.66,45.697,228,-16.1,2.83
272.6666667,0.606693231103795,-0.7949360498385,20.07,20,17.6,602.2642575,3.37552,100.688,48.219,181.5,-56.6,2.32
272.6875,0.590001632191898,-0.807402052270674,20.05,19.2,17.6,383.5623538,2.74905,100.731,50.93,144.5,-57.1,2.54
272.7083333,0.573053966263997,-0.819517633580329,20.02,17.8,17.6,192.2177509,2.47295,100.782,57.17,16.9587,-41.3,2.47
272.7291667,0.555857505660513,-0.831277591061417,19.96,15.8,17.6,39.24855179,1.82217,100.812,69.894,-6.522225,-5.4485,2.51
272.75,0.538419878908755,-0.842676707875494,19.88,13.3,17.6,-16.14352279,0.814913,100.83,83.559,-6.522225,4.0359,2.53
272.7708333,0.520748572173371,-0.853710093989403,19.78,12,17.6,-20.69676023,0.837769,100.854,87.321,-9.99125,1.9549,2.13
272.7916667,0.502851168553089,-0.864373011080745,19.66,11.3,17.6,-20.65492673,0.115785,100.89,89.968,-19.893,1.5628,2.04
272.8125,0.484735607520766,-0.87466072896951,19.51,10.9,17.6,-20.64396755,0.0480175,100.911,91.34,-47.6,-0.0741,2.39
272.8333333,0.466409666052532,-0.884568834751013,19.37,10.5,17.6,-20.63626516,0.220252,100.926,92.259,-59.5,-1.2699,2.27
272.8541667,0.447881208393578,-0.894093072989556,19.21,10,17.6,-20.56756995,0.512438,100.946,92.529,-35.7,1.9955,1.88
272.875,0.429158453958846,-0.903229218634812,19.05,9.4495,17.6,-20.48678812,0.428987,100.956,93.299,-47.6,-3.0542,NA
272.8958333,0.410249440167016,-0.91197335314287,18.9,9.3175,17.6,-20.56622451,0.435402,100.956,93.609,-51.1,1.6576,2.16
272.9166667,0.391162281700038,-0.920321720582112,18.74,9.7455,17.6,-20.54887756,1.12169,100.967,94.134,-25.36998,-14.6,1.9
272.9375,0.371905445818293,-0.92827061753063,18.59,9.6658,17.6,-20.58447863,1.31594,100.977,93.732,-18.7580181818182,0.529,2.03
272.9583333,0.352487198997068,-0.935816635107114,18.45,10,17.6,-20.59144739,1.08346,100.995,93.95,-27.5173076923077,-8.6237,1.98
